Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,passengers,fare
2024,2,31714,31123,"Fort Myers, FL","St. Louis, MO",979,365,245.78
2024,2,31714,31453,"Fort Myers, FL","Houston, TX",861,309,200.25
2024,2,31714,31650,"Fort Myers, FL","Minneapolis/St. Paul, MN",1416,1282,188.1
2024,2,31703,34321,"New York City, NY (Metropolitan Area)","Portland, ME",284,544,218.61
2024,2,31603,32457,"Eugene, OR","San Francisco, CA (Metropolitan Area)",471,442,160.22
2024,2,31603,32575,"Eugene, OR","Los Angeles, CA (Metropolitan Area)",776,640,181.94
2024,2,31624,31703,"Key West, FL","New York City, NY (Metropolitan Area)",1229,334,302.57
2024,2,31637,30466,"Fargo, ND","Phoenix, AZ",1225,268,140.17
2024,2,31638,30559,"Fresno, CA","Seattle, WA",748,338,229.32
2024,2,31638,32211,"Fresno, CA","Las Vegas, NV",259,427,136.72
2024,2,31638,33570,"Fresno, CA","San Diego, CA",314,269,196.67
2024,2,31454,34492,"Orlando, FL","Raleigh/Durham, NC",534,1516,143.49
2024,2,31650,30466,"Minneapolis/St. Paul, MN","Phoenix, AZ",1276,2456,183.64
2024,2,31650,30559,"Minneapolis/St. Paul, MN","Seattle, WA",1399,1433,213.89
2024,2,31650,30693,"Minneapolis/St. Paul, MN","Nashville, TN",695,1068,174.82
2024,2,31650,30852,"Minneapolis/St. Paul, MN","Washington, DC (Metropolitan Area)",936,2242,229.56
2024,2,31650,31123,"Minneapolis/St. Paul, MN","St. Louis, MO",448,641,197.31
2024,2,31650,31135,"Minneapolis/St. Paul, MN","Myrtle Beach, SC",1085,272,158.05
2024,2,31650,31454,"Minneapolis/St. Paul, MN","Orlando, FL",1310,2172,169.85
2024,2,31603,30466,"Eugene, OR","Phoenix, AZ",971,282,196.7
2024,2,31650,31703,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2651,248.73
2024,2,31650,32457,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",1589,1593,263.38
2024,2,31650,33192,"Minneapolis/St. Paul, MN","Sacramento, CA",1517,309,341.81
2024,2,31650,33195,"Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",1307,1200,184.54
2024,2,31650,33214,"Minneapolis/St. Paul, MN","San Antonio, TX",1097,408,232.12
2024,2,31650,33495,"Minneapolis/St. Paul, MN","New Orleans, LA",1039,435,220.77
2024,2,31650,33570,"Minneapolis/St. Paul, MN","San Diego, CA",1532,966,236.6
2024,2,31650,30198,"Minneapolis/St. Paul, MN","Pittsburgh, PA",726,327,257.66
2024,2,31650,34100,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,825,223.16
2024,2,31650,34492,"Minneapolis/St. Paul, MN","Raleigh/Durham, NC",980,607,208.85
2024,2,31650,34614,"Minneapolis/St. Paul, MN","Salt Lake City, UT",991,569,297.54
2024,2,31650,34685,"Minneapolis/St. Paul, MN","Savannah, GA",1092,276,202.22
2024,2,31703,30198,"New York City, NY (Metropolitan Area)","Pittsburgh, PA",375,1563,187.39
2024,2,31703,30466,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,3902,310.06
2024,2,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",2422,3524,329.18
2024,2,31650,31504,"Minneapolis/St. Paul, MN","Valparaiso, FL",1058,327,174.83
2024,2,31453,33667,"Houston, TX","Norfolk, VA (Metropolitan Area)",1209,305,273.59
2024,2,31453,33728,"Houston, TX","Pensacola, FL",489,258,215.5
2024,2,31453,33851,"Houston, TX","Oklahoma City, OK",419,633,214.14
2024,2,31453,34057,"Houston, TX","Portland, OR",1844,597,292.86
2024,2,31453,34100,"Houston, TX","Philadelphia, PA",1335,1346,221.82
2024,2,31453,34492,"Houston, TX","Raleigh/Durham, NC",1050,742,245.5
2024,2,31453,34524,"Houston, TX","Richmond, VA",1166,301,266.5
2024,2,31453,33192,"Houston, TX","Sacramento, CA",1624,479,314.44
2024,2,31453,34653,"Houston, TX","Tulsa, OK",453,536,217.15
2024,2,31453,34685,"Houston, TX","Savannah, GA",853,251,260.72
2024,2,31454,30198,"Orlando, FL","Pittsburgh, PA",834,1484,166.64
2024,2,31454,30466,"Orlando, FL","Phoenix, AZ",1849,1364,275.07
2024,2,31454,30559,"Orlando, FL","Seattle, WA",2554,1358,337.48
2024,2,31454,30852,"Orlando, FL","Washington, DC (Metropolitan Area)",787,6102,166.52
2024,2,31454,31123,"Orlando, FL","St. Louis, MO",882,1266,199.57
2024,2,31453,33570,"Houston, TX","San Diego, CA",1313,1114,240.65
2024,2,31454,33192,"Orlando, FL","Sacramento, CA",2408,477,274.33
2024,2,31454,33214,"Orlando, FL","San Antonio, TX",1041,727,212.53
2024,2,31454,33570,"Orlando, FL","San Diego, CA",2149,841,263.06
2024,2,31454,33933,"Orlando, FL","Worcester, MA",1091,266,182.55
2024,2,31454,34057,"Orlando, FL","Portland, OR",2534,634,284.0
2024,2,31454,34100,"Orlando, FL","Philadelphia, PA",861,3492,169.74
2024,2,31454,34321,"Orlando, FL","Portland, ME",1214,385,186.05
2024,2,31453,34614,"Houston, TX","Salt Lake City, UT",1214,828,286.45
2024,2,31454,34524,"Orlando, FL","Richmond, VA",667,676,152.36
2024,2,31454,34576,"Orlando, FL","Rochester, NY",1033,511,170.79
2024,2,31454,34614,"Orlando, FL","Salt Lake City, UT",1931,1332,252.34
2024,2,31454,34653,"Orlando, FL","Tulsa, OK",1005,293,211.89
2024,2,31454,35096,"Orlando, FL","Syracuse, NY",1053,655,175.68
2024,2,31454,35356,"Orlando, FL","Trenton, NJ",896,386,96.54
2024,2,31504,30852,"Valparaiso, FL","Washington, DC (Metropolitan Area)",819,396,242.51
2024,2,31454,32457,"Orlando, FL","San Francisco, CA (Metropolitan Area)",2446,1389,352.13
2024,2,31423,30852,"Des Moines, IA","Washington, DC (Metropolitan Area)",910,267,288.93
2024,2,31423,31703,"Des Moines, IA","New York City, NY (Metropolitan Area)",1071,332,250.92
2024,2,31423,32211,"Des Moines, IA","Las Vegas, NV",1216,366,187.24
2024,2,31423,32575,"Des Moines, IA","Los Angeles, CA (Metropolitan Area)",1447,321,234.37
2024,2,31453,30198,"Houston, TX","Pittsburgh, PA",1131,592,267.24
2024,2,31453,30466,"Houston, TX","Phoenix, AZ",1020,1694,208.88
2024,2,31453,30559,"Houston, TX","Seattle, WA",1894,1344,320.76
2024,2,31295,33198,"Detroit, MI","Kansas City, MO",629,363,338.1
2024,2,31453,30852,"Houston, TX","Washington, DC (Metropolitan Area)",1246,3464,238.68
2024,2,31453,31123,"Houston, TX","St. Louis, MO",687,878,224.81
2024,2,31453,31136,"Houston, TX","Jacksonville, FL",817,390,265.78
2024,2,31453,31454,"Houston, TX","Orlando, FL",854,2484,189.12
2024,2,31453,31481,"Houston, TX","Panama City, FL",572,250,243.95
2024,2,31453,31650,"Houston, TX","Minneapolis/St. Paul, MN",1057,980,233.82
2024,2,31453,31703,"Houston, TX","New York City, NY (Metropolitan Area)",1465,5168,243.99
2024,2,31423,30466,"Des Moines, IA","Phoenix, AZ",1150,435,215.03
2024,2,31453,32337,"Houston, TX","Indianapolis, IN",861,622,252.24
2024,2,31453,32457,"Houston, TX","San Francisco, CA (Metropolitan Area)",1649,2087,317.35
2024,2,31453,32467,"Houston, TX","Miami, FL (Metropolitan Area)",966,2889,193.16
2024,2,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",1390,4656,220.84
2024,2,31453,32896,"Houston, TX","Lubbock, TX",475,266,213.04
2024,2,31453,33044,"Houston, TX","Louisville, KY",803,330,273.23
2024,2,31453,33158,"Houston, TX","Midland/Odessa, TX",441,833,251.83
2024,2,31453,30693,"Houston, TX","Nashville, TN",670,1154,229.35
2024,2,31453,33195,"Houston, TX","Tampa, FL (Metropolitan Area)",787,1111,190.97
2024,2,31453,33198,"Houston, TX","Kansas City, MO",666,734,233.75
2024,2,31453,33214,"Houston, TX","San Antonio, TX",192,268,222.8
2024,2,31453,33244,"Houston, TX","Memphis, TN",484,555,191.66
2024,2,31453,33316,"Houston, TX","Omaha, NE",804,347,260.88
2024,2,31453,33342,"Houston, TX","Milwaukee, WI",1004,327,261.43
2024,2,31453,33495,"Houston, TX","New Orleans, LA",305,1246,188.94
2024,2,31453,32211,"Houston, TX","Las Vegas, NV",1235,2771,207.98
2024,2,31136,32467,"Jacksonville, FL","Miami, FL (Metropolitan Area)",335,585,160.45
2024,2,31136,32575,"Jacksonville, FL","Los Angeles, CA (Metropolitan Area)",2153,449,323.12
2024,2,31136,33570,"Jacksonville, FL","San Diego, CA",2089,246,279.92
2024,2,31136,33667,"Jacksonville, FL","Norfolk, VA (Metropolitan Area)",546,267,176.2
2024,2,31136,34100,"Jacksonville, FL","Philadelphia, PA",742,669,197.59
2024,2,31267,30852,"Dayton, OH","Washington, DC (Metropolitan Area)",406,281,299.51
2024,2,31295,30466,"Detroit, MI","Phoenix, AZ",1671,1448,278.07
2024,2,31135,31703,"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",601,1182,137.95
2024,2,31295,30693,"Detroit, MI","Nashville, TN",456,806,243.76
2024,2,31295,30852,"Detroit, MI","Washington, DC (Metropolitan Area)",409,1986,197.88
2024,2,31295,31123,"Detroit, MI","St. Louis, MO",440,421,226.37
2024,2,31295,31135,"Detroit, MI","Myrtle Beach, SC",636,410,145.96
2024,2,31295,31136,"Detroit, MI","Jacksonville, FL",813,298,274.03
2024,2,31295,31453,"Detroit, MI","Houston, TX",1092,1408,193.7
2024,2,31295,31454,"Detroit, MI","Orlando, FL",957,2587,188.28
2024,2,31136,32457,"Jacksonville, FL","San Francisco, CA (Metropolitan Area)",2366,247,358.31
2024,2,31295,31703,"Detroit, MI","New York City, NY (Metropolitan Area)",540,3425,183.84
2024,2,31295,31714,"Detroit, MI","Fort Myers, FL",1084,1093,203.17
2024,2,31295,32211,"Detroit, MI","Las Vegas, NV",1749,2032,242.21
2024,2,31295,32457,"Detroit, MI","San Francisco, CA (Metropolitan Area)",2079,1169,408.61
2024,2,31295,32467,"Detroit, MI","Miami, FL (Metropolitan Area)",1145,2383,202.68
2024,2,31295,32575,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",1979,2128,311.69
2024,2,31295,33195,"Detroit, MI","Tampa, FL (Metropolitan Area)",983,1590,183.5
2024,2,31295,30559,"Detroit, MI","Seattle, WA",1927,889,318.36
2024,2,31295,33214,"Detroit, MI","San Antonio, TX",1214,329,309.3
2024,2,31295,33495,"Detroit, MI","New Orleans, LA",926,517,216.72
2024,2,31295,33570,"Detroit, MI","San Diego, CA",1956,681,343.64
2024,2,31295,34057,"Detroit, MI","Portland, OR",1953,313,393.71
2024,2,31295,34100,"Detroit, MI","Philadelphia, PA",453,765,218.53
2024,2,31295,34492,"Detroit, MI","Raleigh/Durham, NC",501,498,249.58
2024,2,31295,34614,"Detroit, MI","Salt Lake City, UT",1481,374,395.19
2024,2,31295,31650,"Detroit, MI","Minneapolis/St. Paul, MN",528,826,223.24
2024,2,31057,34100,"Charlotte, NC","Philadelphia, PA",449,1090,207.45
2024,2,31057,34614,"Charlotte, NC","Salt Lake City, UT",1727,424,318.54
2024,2,31066,30194,"Columbus, OH","Dallas/Fort Worth, TX",926,726,273.99
2024,2,31066,30325,"Columbus, OH","Denver, CO",1154,679,226.4
2024,2,31066,30466,"Columbus, OH","Phoenix, AZ",1670,587,296.91
2024,2,31066,30559,"Columbus, OH","Seattle, WA",2016,435,287.35
2024,2,31066,30852,"Columbus, OH","Washington, DC (Metropolitan Area)",337,925,192.58
2024,2,31057,33192,"Charlotte, NC","Sacramento, CA",2244,248,327.28
2024,2,31066,31454,"Columbus, OH","Orlando, FL",802,1258,178.3
2024,2,31066,31650,"Columbus, OH","Minneapolis/St. Paul, MN",626,425,221.48
2024,2,31066,31703,"Columbus, OH","New York City, NY (Metropolitan Area)",519,1675,203.08
2024,2,31066,31714,"Columbus, OH","Fort Myers, FL",930,408,219.22
2024,2,31066,32211,"Columbus, OH","Las Vegas, NV",1771,747,245.44
2024,2,31066,32457,"Columbus, OH","San Francisco, CA (Metropolitan Area)",2120,466,333.64
2024,2,31066,32467,"Columbus, OH","Miami, FL (Metropolitan Area)",990,930,183.27
2024,2,31057,34057,"Charlotte, NC","Portland, OR",2282,253,367.54
2024,2,31066,33195,"Columbus, OH","Tampa, FL (Metropolitan Area)",829,752,187.3
2024,2,31066,33570,"Columbus, OH","San Diego, CA",1964,257,300.27
2024,2,31066,34100,"Columbus, OH","Philadelphia, PA",406,365,247.68
2024,2,31066,34986,"Columbus, OH","Sarasota/Bradenton, FL",869,311,168.5
2024,2,31123,30852,"St. Louis, MO","Washington, DC (Metropolitan Area)",738,1511,225.25
2024,2,31123,33195,"St. Louis, MO","Tampa, FL (Metropolitan Area)",869,649,212.84
2024,2,31135,30852,"Myrtle Beach, SC","Washington, DC (Metropolitan Area)",399,511,165.27
2024,2,31066,31453,"Columbus, OH","Houston, TX",1000,501,267.44
2024,2,31135,34100,"Myrtle Beach, SC","Philadelphia, PA",473,282,151.19
2024,2,31136,30466,"Jacksonville, FL","Phoenix, AZ",1786,279,319.7
2024,2,31136,30693,"Jacksonville, FL","Nashville, TN",483,446,200.58
2024,2,31136,30852,"Jacksonville, FL","Washington, DC (Metropolitan Area)",663,1464,208.67
2024,2,31136,31650,"Jacksonville, FL","Minneapolis/St. Paul, MN",1174,317,226.12
2024,2,31136,31703,"Jacksonville, FL","New York City, NY (Metropolitan Area)",858,2046,218.14
2024,2,31136,32211,"Jacksonville, FL","Las Vegas, NV",1965,392,280.74
2024,2,31066,32575,"Columbus, OH","Los Angeles, CA (Metropolitan Area)",1995,803,258.71
2024,2,31057,30194,"Charlotte, NC","Dallas/Fort Worth, TX",936,1544,258.59
2024,2,31057,30198,"Charlotte, NC","Pittsburgh, PA",366,286,274.24
2024,2,31057,30325,"Charlotte, NC","Denver, CO",1337,1068,217.44
2024,2,31057,30466,"Charlotte, NC","Phoenix, AZ",1773,925,341.92
2024,2,31057,30529,"Charlotte, NC","Hartford, CT",644,382,296.64
2024,2,31057,30559,"Charlotte, NC","Seattle, WA",2279,532,387.58
2024,2,31057,30647,"Charlotte, NC","Cleveland, OH (Metropolitan Area)",430,462,236.39
2024,2,30994,31453,"Charleston, SC","Houston, TX",928,311,267.17
2024,2,31057,30852,"Charlotte, NC","Washington, DC (Metropolitan Area)",361,1892,193.41
2024,2,31057,30977,"Charlotte, NC","Chicago, IL",599,1793,191.73
2024,2,31057,31123,"Charlotte, NC","St. Louis, MO",575,443,222.47
2024,2,31057,31295,"Charlotte, NC","Detroit, MI",500,664,265.85
2024,2,31057,31453,"Charlotte, NC","Houston, TX",920,1104,203.55
2024,2,31057,31454,"Charlotte, NC","Orlando, FL",468,1171,192.57
2024,2,31057,31650,"Charlotte, NC","Minneapolis/St. Paul, MN",930,775,211.04
2024,2,31003,30466,"Cedar Rapids/Iowa City, IA","Phoenix, AZ",1252,292,198.9
2024,2,31057,31714,"Charlotte, NC","Fort Myers, FL",600,255,256.99
2024,2,31057,32211,"Charlotte, NC","Las Vegas, NV",1916,1118,295.48
2024,2,31057,32337,"Charlotte, NC","Indianapolis, IN",427,366,283.29
2024,2,31057,32457,"Charlotte, NC","San Francisco, CA (Metropolitan Area)",2296,751,401.61
2024,2,31057,32467,"Charlotte, NC","Miami, FL (Metropolitan Area)",650,1520,206.52
2024,2,31057,32575,"Charlotte, NC","Los Angeles, CA (Metropolitan Area)",2125,1532,324.94
2024,2,31057,33105,"Charlotte, NC","Cincinnati, OH",335,310,226.9
2024,2,31057,30693,"Charlotte, NC","Nashville, TN",328,738,218.13
2024,2,31057,33195,"Charlotte, NC","Tampa, FL (Metropolitan Area)",507,777,218.67
2024,2,31057,33198,"Charlotte, NC","Kansas City, MO",808,361,264.88
2024,2,31057,33214,"Charlotte, NC","San Antonio, TX",1095,347,305.09
2024,2,31057,33244,"Charlotte, NC","Memphis, TN",511,280,265.58
2024,2,31057,33342,"Charlotte, NC","Milwaukee, WI",651,249,271.66
2024,2,31057,33495,"Charlotte, NC","New Orleans, LA",651,339,273.26
2024,2,31057,33570,"Charlotte, NC","San Diego, CA",2077,499,370.16
2024,2,31057,31703,"Charlotte, NC","New York City, NY (Metropolitan Area)",575,4034,202.7
2024,2,30977,33667,"Chicago, IL","Norfolk, VA (Metropolitan Area)",717,481,228.8
2024,2,30977,33728,"Chicago, IL","Pensacola, FL",794,359,220.87
2024,2,30977,33851,"Chicago, IL","Oklahoma City, OK",693,378,233.12
2024,2,30977,34027,"Chicago, IL","West Palm Beach/Palm Beach, FL",1144,555,248.04
2024,2,30977,34057,"Chicago, IL","Portland, OR",1751,1277,248.24
2024,2,30977,34100,"Chicago, IL","Philadelphia, PA",678,2875,191.27
2024,2,30977,34262,"Chicago, IL","Palm Springs, CA",1657,268,331.17
2024,2,30977,33105,"Chicago, IL","Cincinnati, OH",264,542,212.84
2024,2,30977,34524,"Chicago, IL","Richmond, VA",642,478,254.21
2024,2,30977,34570,"Chicago, IL","Reno, NV",1680,250,271.3
2024,2,30977,34576,"Chicago, IL","Rochester, NY",528,304,202.12
2024,2,30977,34614,"Chicago, IL","Salt Lake City, UT",1259,983,280.09
2024,2,30977,34653,"Chicago, IL","Tulsa, OK",585,252,254.24
2024,2,30977,34685,"Chicago, IL","Savannah, GA",773,619,230.25
2024,2,30977,34986,"Chicago, IL","Sarasota/Bradenton, FL",1050,625,228.27
2024,2,30977,33570,"Chicago, IL","San Diego, CA",1728,1920,278.98
2024,2,30994,30194,"Charleston, SC","Dallas/Fort Worth, TX",987,494,266.73
2024,2,30994,30325,"Charleston, SC","Denver, CO",1449,373,290.69
2024,2,30994,30559,"Charleston, SC","Seattle, WA",2415,312,337.89
2024,2,30994,30647,"Charleston, SC","Cleveland, OH (Metropolitan Area)",595,267,146.47
2024,2,30994,30693,"Charleston, SC","Nashville, TN",439,342,223.93
2024,2,30994,30852,"Charleston, SC","Washington, DC (Metropolitan Area)",472,1198,214.59
2024,2,30994,30977,"Charleston, SC","Chicago, IL",760,714,231.09
2024,2,30977,34492,"Chicago, IL","Raleigh/Durham, NC",646,1523,189.84
2024,2,30994,31650,"Charleston, SC","Minneapolis/St. Paul, MN",1087,316,201.16
2024,2,30994,31703,"Charleston, SC","New York City, NY (Metropolitan Area)",677,2158,201.58
2024,2,30994,32211,"Charleston, SC","Las Vegas, NV",2005,252,256.8
2024,2,30994,32467,"Charleston, SC","Miami, FL (Metropolitan Area)",489,508,155.71
2024,2,30994,32575,"Charleston, SC","Los Angeles, CA (Metropolitan Area)",2206,405,351.79
2024,2,30994,34100,"Charleston, SC","Philadelphia, PA",550,552,220.75
2024,2,31003,30325,"Cedar Rapids/Iowa City, IA","Denver, CO",692,252,157.34
2024,2,30977,35412,"Chicago, IL","Knoxville, TN",475,333,234.15
2024,2,30977,30529,"Chicago, IL","Hartford, CT",783,730,266.85
2024,2,30977,30559,"Chicago, IL","Seattle, WA",1733,2567,240.31
2024,2,30977,30615,"Chicago, IL","El Paso, TX",1237,313,252.89
2024,2,30977,30647,"Chicago, IL","Cleveland, OH (Metropolitan Area)",343,1036,210.93
2024,2,30977,30693,"Chicago, IL","Nashville, TN",409,1952,190.77
2024,2,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",622,5858,202.68
2024,2,30977,31066,"Chicago, IL","Columbus, OH",296,921,206.47
2024,2,30849,32575,"Bozeman, MT","Los Angeles, CA (Metropolitan Area)",908,366,228.56
2024,2,30977,31135,"Chicago, IL","Myrtle Beach, SC",753,481,174.25
2024,2,30977,31136,"Chicago, IL","Jacksonville, FL",864,755,249.22
2024,2,30977,31295,"Chicago, IL","Detroit, MI",235,999,209.05
2024,2,30977,31453,"Chicago, IL","Houston, TX",945,3640,197.13
2024,2,30977,31454,"Chicago, IL","Orlando, FL",1005,4869,187.24
2024,2,30977,31650,"Chicago, IL","Minneapolis/St. Paul, MN",349,2557,167.64
2024,2,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",773,11036,210.02
2024,2,30977,30466,"Chicago, IL","Phoenix, AZ",1444,4464,215.8
2024,2,30977,31834,"Chicago, IL","Fayetteville, AR",522,252,276.47
2024,2,30977,31871,"Chicago, IL","Greenville/Spartanburg, SC",577,290,250.13
2024,2,30977,32211,"Chicago, IL","Las Vegas, NV",1521,4482,219.09
2024,2,30977,32457,"Chicago, IL","San Francisco, CA (Metropolitan Area)",1855,4476,297.99
2024,2,30977,32467,"Chicago, IL","Miami, FL (Metropolitan Area)",1197,4633,201.56
2024,2,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",1750,7043,261.72
2024,2,30977,33044,"Chicago, IL","Louisville, KY",286,420,198.37
2024,2,30977,31123,"Chicago, IL","St. Louis, MO",258,855,200.35
2024,2,30977,33192,"Chicago, IL","Sacramento, CA",1790,703,303.67
2024,2,30977,33195,"Chicago, IL","Tampa, FL (Metropolitan Area)",1012,2957,185.27
2024,2,30977,33198,"Chicago, IL","Kansas City, MO",405,1355,196.82
2024,2,30977,33214,"Chicago, IL","San Antonio, TX",1041,855,254.2
2024,2,30977,33244,"Chicago, IL","Memphis, TN",491,586,214.61
2024,2,30977,33316,"Chicago, IL","Omaha, NE",423,600,209.95
2024,2,30977,33495,"Chicago, IL","New Orleans, LA",837,1398,203.75
2024,2,30977,31714,"Chicago, IL","Fort Myers, FL",1120,2001,213.94
2024,2,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",289,1981,201.37
2024,2,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",625,1838,212.23
2024,2,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",487,721,199.63
2024,2,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",2105,927,327.1
2024,2,30721,34685,"Boston, MA (Metropolitan Area)","Savannah, GA",917,615,259.64
2024,2,30721,34986,"Boston, MA (Metropolitan Area)","Sarasota/Bradenton, FL",1240,649,230.89
2024,2,30785,30852,"Burlington, VT","Washington, DC (Metropolitan Area)",441,263,257.36
2024,2,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",1256,570,287.95
2024,2,30792,30325,"Buffalo, NY","Denver, CO",1359,269,230.76
